Site,Taxa,Photosynthesis-Pathway,Lifeform,Block,Plot,MAT_v2,MAP_v2,Stand_MAT,Stand_MAP,Treatment,GS-pg,Log_GS+1,Avg_StomataSize-um2,Stomata_Density,SQRT_StomataDensity,Cmg/mgleaftissue,Nmg/mgleaftissue,Pmg/mgleaftissue,CellDensity2_mgDRY,C_PerCell_mg,N_PerCell_mg,P_PerCell_mg,C_PerCell_ng,N_PerCell_ng,P_PerCell_ng,SQRT_C_PerCell_ng,SQRT_N_PerCell_ng,SQRT_ P_PerCell_ng,Amax_(µmolCO2m⁻²s⁻¹),E_(mmolH2Om⁻²s⁻¹),SQRT_Amax,SQRT_E,Instant_WUE(µmolCO2mmolH2O⁻¹),DryMass2_mg,NumCellsIn500ulSoln
cdcr.us,Solidago_missouriensis,C3,allforb,3,31,6.337500023,740,-0.853471586,-1.185753888,P,1.889,1.060910421,32.25,600,24.49489743,0.47816,0.01387,0.00271,4819.444444,9.92E-05,2.88E-06,5.62E-07,99.21475504,2.877925072,0.562305476,9.960660372,1.696444833,0.749870306,11.53879545,3.197917,3.396880253,1.788272071,3.608222305,2.7,13012.5
cdcr.us,Solidago_missouriensis,C3,allforb,1,2,6.337500023,740,-0.853471586,-1.185753888,NP,1.889,1.060910421,32.25,600,24.49489743,0.48151,0.01582,0.00207,4819.444444,9.99E-05,3.28E-06,4.30E-07,99.90985591,3.282536023,0.429510086,9.995491779,1.811777035,0.65537019,14.95737283,6.07148,3.867476287,2.464037337,2.463546422,2.7,13012.5
cdcr.us,Solidago_missouriensis,C3,allforb,1,7,6.337500023,740,-0.853471586,-1.185753888,N,1.889,1.060910421,32.25,600,24.49489743,0.47821,0.02058,0.00149,4819.444444,9.92E-05,4.27E-06,3.09E-07,99.22512968,4.270201729,0.309164265,9.961181139,2.066446643,0.556025418,16.95210939,9.267219,4.11729394,3.044210735,1.829255291,2.7,13012.5
cdcr.us,Solidago_nemoralis,C3,allforb,1,7,6.337500023,740,-0.853471586,-1.185753888,N,3.461,1.495372956,22.25,1375,37.08099244,0.45077,0.01185,,,,,,,,,,,,4.078992831,6.97142,2.019651661,2.640344674,0.58510215,,
cdcr.us,Solidago_nemoralis,C3,allforb,1,11,6.337500023,740,-0.853471586,-1.185753888,C,3.461,1.495372956,22.25,1375,37.08099244,0.45863,0.00893,,,,,,,,,,,,11.04372724,7.578968,3.323210382,2.752992554,1.457154489,,
cbgb.us,Solidago_rigida,C3,allforb,2,21,9.258333459,871,-0.247746222,-0.161896717,NP,3.71,1.549687908,32.1875,375,19.36491673,0.44266,0.01066,0.00168,2085.227273,0.000212284,5.11E-06,8.06E-07,212.2838147,5.112152589,0.805667575,14.56996276,2.261006986,0.89758987,1.082895456,0.533537,1.040622629,0.730436171,2.029653906,2.2,4587.5
cbgb.us,Solidago_rigida,C3,allforb,2,16,9.258333459,871,-0.247746222,-0.161896717,N,3.71,1.549687908,32.1875,375,19.36491673,0.45069,0.01319,0.00125,2085.227273,0.000216135,6.33E-06,5.99E-07,216.1347139,6.325449591,0.599455041,14.7015208,2.51504465,0.77424482,2.013197369,0.413245,1.418871865,0.642841349,4.871679921,2.2,4587.5
cbgb.us,Solidago_rigida,C3,allforb,3,29,9.258333459,871,-0.247746222,-0.161896717,N,3.71,1.549687908,32.1875,375,19.36491673,0.45069,0.01319,0.00125,2085.227273,0.000216135,6.33E-06,5.99E-07,216.1347139,6.325449591,0.599455041,14.7015208,2.51504465,0.77424482,2.611522008,1.397858,1.616020423,1.18231045,1.868231257,2.2,4587.5
cbgb.us,Solidago_rigida,C3,allforb,3,25,9.258333459,871,-0.247746222,-0.161896717,NP,3.71,1.549687908,32.1875,375,19.36491673,0.44266,0.01066,0.00168,2085.227273,0.000212284,5.11E-06,8.06E-07,212.2838147,5.112152589,0.805667575,14.56996276,2.261006986,0.89758987,2.869877161,2.312881,1.694071179,1.520815899,1.240823527,2.2,4587.5
cbgb.us,Solidago_rigida,C3,allforb,2,13,9.258333459,871,-0.247746222,-0.161896717,P,3.71,1.549687908,32.1875,375,19.36491673,0.44496,0.00864,0.00157,2085.227273,0.000213387,4.14E-06,7.53E-07,213.386812,4.143433243,0.752915531,14.60776547,2.035542493,0.867707054,3.184062309,0.89872,1.784394101,0.948008439,3.542885781,2.2,4587.5
cbgb.us,Solidago_rigida,C3,allforb,2,24,9.258333459,871,-0.247746222,-0.161896717,C,3.71,1.549687908,32.1875,375,19.36491673,0.44219,0.01081,0.00161,2085.227273,0.000212058,5.18E-06,7.72E-07,212.0584196,5.184087193,0.772098093,14.56222578,2.276859063,0.878691125,5.489781384,0.828713,2.343028251,0.910336751,6.624466352,2.2,4587.5
cbgb.us,Solidago_rigida,C3,allforb,3,32,9.258333459,871,-0.247746222,-0.161896717,P,3.71,1.549687908,32.1875,375,19.36491673,0.44496,0.00864,0.00157,2085.227273,0.000213387,4.14E-06,7.53E-07,213.386812,4.143433243,0.752915531,14.60776547,2.035542493,0.867707054,8.804976443,2.438698,2.967318056,1.56163312,3.610523502,2.2,4587.5
cbgb.us,Solidago_rigida,C3,allforb,3,33,9.258333459,871,-0.247746222,-0.161896717,C,3.71,1.549687908,32.1875,375,19.36491673,0.44219,0.01081,0.00161,2085.227273,0.000212058,5.18E-06,7.72E-07,212.0584196,5.184087193,0.772098093,14.56222578,2.276859063,0.878691125,9.296478899,2.483085,3.049012774,1.575780759,3.743922942,2.2,4587.5
cbgb.us,Solidago_rigida,C3,allforb,1,1,9.258333459,871,-0.247746222,-0.161896717,C,3.71,1.549687908,32.1875,375,19.36491673,0.44219,0.01081,0.00161,2085.227273,0.000212058,5.18E-06,7.72E-07,212.0584196,5.184087193,0.772098093,14.56222578,2.276859063,0.878691125,10.55772462,5.718799,3.249265243,2.391401054,1.846143678,2.2,4587.5
cdcr.us,Solidago_rigida,C3,allforb,3,32,6.337500023,740,-0.853471586,-1.185753888,N,1.789,1.025683109,29.75,675,25.98076211,0.43739,0.01258,,3703.703704,0.000118095,3.40E-06,,118.0953,3.3966,,10.86716614,1.842986706,,9.849083775,4.031287,3.138324995,2.007806515,2.443161148,2.7,10000
cbgb.us,Solidago_speciosa,C3,allforb,1,3,9.258333459,871,-0.247746222,-0.161896717,NP,4.483,1.701652396,34.6875,175,13.22875656,0.48897,0.01568,,3041.666667,0.000160757,5.16E-06,,160.7572603,5.155068493,,12.67900865,2.270477591,,3.111219719,0.68488,1.763864995,0.82757477,4.542722402,2.1,6387.5
cbgb.us,Solidago_speciosa,C3,allforb,1,9,9.258333459,871,-0.247746222,-0.161896717,P,4.483,1.701652396,34.6875,175,13.22875656,0.4756,0.01277,,3041.666667,0.000156362,4.20E-06,,156.3616438,4.198356164,,12.50446496,2.048989059,,4.058624087,1.206002,2.014602712,1.098181224,3.365354358,2.1,6387.5
cbgb.us,Solidago_speciosa,C3,allforb,1,11,9.258333459,871,-0.247746222,-0.161896717,N,4.483,1.701652396,34.6875,175,13.22875656,0.49439,0.01387,,3041.666667,0.000162539,0.00000456,,162.5391781,4.56,,12.74908538,2.13541565,,6.996095824,2.306236,2.645013388,1.518629645,3.0335559,2.1,6387.5
cbgb.us,Solidago_speciosa,C3,allforb,1,1,9.258333459,871,-0.247746222,-0.161896717,C,4.483,1.701652396,34.6875,175,13.22875656,0.48976,0.01391,,3041.666667,0.000161017,4.57E-06,,161.0169863,4.573150685,,12.68924688,2.13849262,,7.866699871,2.511455,2.804763782,1.584757079,3.132327623,2.1,6387.5
konz.us,Symphyotrichum_ericoides,C3,allforb,1,7,12.07500006,889,0.33637692,-0.021214053,P,3.923,1.593918101,28.5,375,19.36491673,,,,,,,,,,,,,,3.294196972,6.138052,1.814992279,2.477509233,0.536684435,,
konz.us,Symphyotrichum_ericoides,C3,allforb,2,13,12.07500006,889,0.33637692,-0.021214053,P,3.923,1.593918101,28.5,375,19.36491673,,,,,,,,,,,,,,4.004049005,1.703252,2.001011995,1.30508697,2.350825952,,
konz.us,Symphyotrichum_ericoides,C3,allforb,1,1,12.07500006,889,0.33637692,-0.021214053,NP,3.923,1.593918101,28.5,375,19.36491673,,,,,,,,,,,,,,8.006794412,6.486597,2.829627964,2.546879856,1.234359775,,
konz.us,Symphyotrichum_ericoides,C3,allforb,1,5,12.07500006,889,0.33637692,-0.021214053,N,3.923,1.593918101,28.5,375,19.36491673,,,,,,,,,,,,,,9.221253757,10.80587,3.036651735,3.287228316,0.853355978,,
konz.us,Symphyotrichum_ericoides,C3,allforb,2,18,12.07500006,889,0.33637692,-0.021214053,C,3.923,1.593918101,28.5,375,19.36491673,,,,,,,,,,,,,,10.28691023,13.194388,3.207321348,3.632408017,0.779642847,,
konz.us,Symphyotrichum_ericoides,C3,allforb,1,4,12.07500006,889,0.33637692,-0.021214053,C,3.923,1.593918101,28.5,375,19.36491673,,,,,,,,,,,,,,17.49059311,11.521431,4.182175643,3.394323349,1.518092076,,
konz.us,Symphyotrichum_ericoides,C3,allforb,2,14,12.07500006,889,0.33637692,-0.021214053,N,3.923,1.593918101,28.5,375,19.36491673,,,,,,,,,,,,,,26.71934043,4.073082,5.169075394,2.018187801,6.559980975,,
konz.us,Symphyotrichum_oblongifolium,C3,allforb,2,18,12.07500006,889,0.33637692,-0.021214053,C,4.386288986,1.683856648,28.25,500,22.36067977,0.44276,0.01016,,5169.642857,8.56E-05,1.97E-06,,85.64614853,1.965319516,,9.254520438,1.40189854,,7.853061282,5.870607,2.802331401,2.422933553,1.337691534,1.4,7237.5
konz.us,Symphyotrichum_oblongifolium,C3,allforb,1,7,12.07500006,889,0.33637692,-0.021214053,P,4.386288986,1.683856648,28.25,500,22.36067977,0.43703,0.01113,,5169.642857,8.45E-05,2.15E-06,,84.53775475,2.152953368,,9.194441514,1.467294574,,9.096838987,6.096246,3.016096647,2.469057715,1.492203396,1.4,7237.5
konz.us,Symphyotrichum_oblongifolium,C3,allforb,3,21,12.07500006,889,0.33637692,-0.021214053,C,4.386288986,1.683856648,28.25,500,22.36067977,0.44276,0.01016,,5169.642857,8.56E-05,1.97E-06,,85.64614853,1.965319516,,9.254520438,1.40189854,,11.80917582,8.449331,3.43644814,2.906773297,1.397646254,1.4,7237.5
konz.us,Symphyotrichum_oblongifolium,C3,allforb,2,14,12.07500006,889,0.33637692,-0.021214053,N,4.386288986,1.683856648,28.25,500,22.36067977,0.44072,0.00988,,5169.642857,8.53E-05,1.91E-06,,85.25153713,1.911157168,,9.233175896,1.382446081,,34.78509918,7.722219,5.897889383,2.778888087,4.504547097,1.4,7237.5
kbs.us,Symphyotrichum_pilosum,C3,allforb,3,1,8.795833436,903,-0.34365994,0.088205798,N,4.018,1.613031448,28.375,325,18.02775638,0.45673,0.03538,,2410.714286,0.000189458,1.47E-05,,189.4583704,14.67614815,,13.76438776,3.830946117,,8.857206123,2.3264,2.976105866,1.525254077,3.807258478,1.4,3375
spin.us,Taraxacum_officinale,C3,allforb,1,10,12.48333327,1152,0.42105747,2.034315992,P,2.67197407,1.300729411,16.5,575,23.97915762,0.44578,0.03371,0.0079,7285.714286,6.12E-05,4.63E-06,1.08E-06,61.1854902,4.626862745,1.084313725,7.822115455,2.151014353,1.041303858,1.591002869,5.167845,1.261349622,2.273289467,0.307865826,0.7,5100
spin.us,Taraxacum_officinale,C3,allforb,3,9,12.48333327,1152,0.42105747,2.034315992,C,2.67197407,1.300729411,16.5,575,23.97915762,0.45027,0.02953,0.00539,7285.714286,6.18E-05,4.05E-06,7.40E-07,61.80176471,4.053137255,0.739803922,7.861409842,2.013240486,0.860118551,11.73246358,10.7296,3.425268395,3.275606814,1.093467005,0.7,5100
spin.us,Taraxacum_officinale,C3,allforb,3,5,12.48333327,1152,0.42105747,2.034315992,P,2.67197407,1.300729411,16.5,575,23.97915762,0.44578,0.03371,0.0079,7285.714286,6.12E-05,4.63E-06,1.08E-06,61.1854902,4.626862745,1.084313725,7.822115455,2.151014353,1.041303858,12.99816829,19.23921,3.605297254,4.386252387,0.675608213,0.7,5100
spin.us,Taraxacum_officinale,C3,allforb,3,8,12.48333327,1152,0.42105747,2.034315992,N,2.67197407,1.300729411,16.5,575,23.97915762,0.42144,0.02869,0.0059,7285.714286,5.78E-05,3.94E-06,8.10E-07,57.84470588,3.937843137,0.809803922,7.605570714,1.984399944,0.899891061,13.0594807,25.906952,3.613790351,5.089887229,0.504091747,0.7,5100
spin.us,Taraxacum_officinale,C3,allforb,2,2,12.48333327,1152,0.42105747,2.034315992,NP,2.67197407,1.300729411,16.5,575,23.97915762,0.44418,0.04102,0.00644,7285.714286,6.10E-05,5.63E-06,8.84E-07,60.96588235,5.630196078,0.883921569,7.808065212,2.372803422,0.940171032,18.65722878,23.879316,4.319401438,4.886646703,0.781313367,0.7,5100
spin.us,Taraxacum_officinale,C3,allforb,1,6,12.48333327,1152,0.42105747,2.034315992,C,2.67197407,1.300729411,16.5,575,23.97915762,0.45027,0.02953,0.00539,7285.714286,6.18E-05,4.05E-06,7.40E-07,61.80176471,4.053137255,0.739803922,7.861409842,2.013240486,0.860118551,28.30070611,14.270342,5.319840797,3.77761062,1.983183452,0.7,5100
spin.us,Taraxacum_officinale,C3,allforb,2,9,12.48333327,1152,0.42105747,2.034315992,P,2.67197407,1.300729411,16.5,575,23.97915762,0.44578,0.03371,0.0079,7285.714286,6.12E-05,4.63E-06,1.08E-06,61.1854902,4.626862745,1.084313725,7.822115455,2.151014353,1.041303858,31.89949677,29.830137,5.647963949,5.461697264,1.069371447,0.7,5100
spin.us,Taraxacum_officinale,C3,allforb,1,5,12.48333327,1152,0.42105747,2.034315992,NP,2.67197407,1.300729411,16.5,575,23.97915762,0.44418,0.04102,0.00644,7285.714286,6.10E-05,5.63E-06,8.84E-07,60.96588235,5.630196078,0.883921569,7.808065212,2.372803422,0.940171032,34.28007484,13.596141,5.854918859,3.687294537,2.52130916,0.7,5100
churn.us,Tragopogon_dubius,C3,allforb,1,2,4.825000058,810,-1.167135345,-0.638654636,N,9.46,2.347558459,26.625,525,22.91287847,0.47631,0.03055,,2600,0.000183196,0.00001175,,183.1961538,11.75,,13.53499737,3.4278273,,2.421595507,0.53704,1.556147649,0.73283013,4.509152963,1.5,3900
churn.us,Tragopogon_dubius,C3,allforb,2,10,4.825000058,810,-1.167135345,-0.638654636,NP,9.46,2.347558459,26.625,525,22.91287847,0.47679,0.02366,,2600,0.000183381,0.0000091,,183.3807692,9.1,,13.54181558,3.016620626,,8.420925063,5.640657,2.90188302,2.375006737,1.492897913,1.5,3900
churn.us,Tragopogon_dubius,C3,allforb,3,20,4.825000058,810,-1.167135345,-0.638654636,P,9.46,2.347558459,26.625,525,22.91287847,0.42723,0.01594,,2600,0.000164319,6.13E-06,,164.3192308,6.130769231,,12.81870628,2.47603902,,15.37286786,4.303906,3.920824895,2.074585742,3.571840988,1.5,3900
spin.us,Tragopogon_dubius,C3,allforb,3,8,12.48333327,1152,0.42105747,2.034315992,N,4.909,1.776476612,15.5,500,22.36067977,0.43017,0.03328,,2937.5,0.000146441,1.13E-05,,146.4408511,11.3293617,,12.10127477,3.365911719,,9.349099171,23.414809,3.057629665,4.838885099,0.399281462,1.2,3525
spin.us,Tragopogon_dubius,C3,allforb,3,5,12.48333327,1152,0.42105747,2.034315992,P,4.909,1.776476612,15.5,500,22.36067977,0.429,0.03692,,2937.5,0.000146043,1.26E-05,,146.0425532,12.56851064,,12.08480671,3.545209534,,11.64105501,24.498771,3.411899033,4.949623319,0.475168938,1.2,3525
spin.us,Tragopogon_dubius,C3,allforb,3,6,12.48333327,1152,0.42105747,2.034315992,NP,4.909,1.776476612,15.5,500,22.36067977,0.46239,0.03557,,2937.5,0.000157409,1.21E-05,,157.4093617,12.10893617,,12.54628876,3.479789673,,16.94576749,10.318606,4.116523714,3.212258707,1.642253565,1.2,3525
spin.us,Trifolium_pratense,C3,allforb,3,9,12.48333327,1152,0.42105747,2.034315992,C,0.85,0.615185639,13.875,375,19.36491673,0.45285,0.02758,0.00263,3875,0.000116865,7.12E-06,6.79E-07,116.8645161,7.117419355,0.678709677,10.81038927,2.6678492,0.823838381,6.076376218,8.426068,2.465030673,2.902769023,0.721140183,0.6,2325
spin.us,Trifolium_pratense,C3,allforb,2,1,12.48333327,1152,0.42105747,2.034315992,C,0.85,0.615185639,13.875,375,19.36491673,0.45285,0.02758,0.00263,3875,0.000116865,7.12E-06,6.79E-07,116.8645161,7.117419355,0.678709677,10.81038927,2.6678492,0.823838381,28.32097399,23.614281,5.321745389,4.859452747,1.199315532,0.6,2325
spin.us,Trifolium_pratense,C3,allforb,3,6,12.48333327,1152,0.42105747,2.034315992,NP,0.85,0.615185639,13.875,375,19.36491673,0.46027,0.04098,0.00407,3875,0.000118779,1.06E-05,1.05E-06,118.7793548,10.57548387,1.050322581,10.89859417,3.251996905,1.024852468,29.83153003,12.263709,5.461824789,3.501957881,2.43250472,0.6,2325
konz.us,Vernonia_baldwinii,C3,allforb,3,28,12.07500006,889,0.33637692,-0.021214053,NP,2.125692788,1.139655951,,,,0.4353,0.01649,,820.3125,0.000530651,2.01E-05,,530.6514286,20.10209524,,23.03587265,4.483536019,,5.038225952,7.229513,2.244599285,2.688775372,0.696897004,1.6,1312.5
konz.us,Vernonia_baldwinii,C3,allforb,1,5,12.07500006,889,0.33637692,-0.021214053,N,2.125692788,1.139655951,,,,0.44799,0.02055,,820.3125,0.000546121,2.51E-05,,546.1211429,25.05142857,,23.36923497,5.005140215,,9.739589085,2.871768,3.120831473,1.694629163,3.391495791,1.6,1312.5
kbs.us,Veronica_sp.,C3,allforb,2,9,8.795833436,903,-0.34365994,0.088205798,NP,3.783,1.565067965,18.25,625,25,0.44636,0.01926,,,,,,,,,,,,1.871700124,4.034897,1.368100919,2.008705304,0.463878043,,
kbs.us,Veronica_sp.,C3,allforb,2,6,8.795833436,903,-0.34365994,0.088205798,P,3.783,1.565067965,18.25,625,25,0.4563,0.0158,,,,,,,,,,,,2.752786306,6.21794,1.659152285,2.493579756,0.442716769,,
spin.us,Veronica_sp.,C3,allforb,3,6,12.48333327,1152,0.42105747,2.034315992,NP,1.730713287,1.004562852,,,,,,,,,,,,,,,,,2.540409181,4.931849,1.593866111,2.220776666,0.51510279,,
spin.us,Vicia_grandiflora,C3,allforb,3,9,12.48333327,1152,0.42105747,2.034315992,C,0.946411158,0.665987245,21.25,525,22.91287847,0.46136,0.04743,,3861.111111,0.000119489,1.23E-05,,119.4889209,12.28402878,,10.93109879,3.504857883,,10.75731717,8.495342,3.27983493,2.914676998,1.266260637,0.9,3475
spin.us,Vicia_grandiflora,C3,allforb,2,3,12.48333327,1152,0.42105747,2.034315992,N,0.946411158,0.665987245,21.25,525,22.91287847,0.46159,0.04643,0.00737,3861.111111,0.000119548,1.20E-05,1.91E-06,119.5484892,12.02503597,1.908776978,10.93382317,3.467713363,1.381584952,15.01012404,16.008644,3.874290134,4.001080354,0.9376262,0.9,3475
spin.us,Vicia_grandiflora,C3,allforb,2,1,12.48333327,1152,0.42105747,2.034315992,C,0.946411158,0.665987245,21.25,525,22.91287847,0.46136,0.04743,,3861.111111,0.000119489,1.23E-05,,119.4889209,12.28402878,,10.93109879,3.504857883,,17.12378195,20.65347,4.138089167,4.544608894,0.829099515,0.9,3475
spin.us,Vicia_grandiflora,C3,allforb,3,5,12.48333327,1152,0.42105747,2.034315992,P,0.946411158,0.665987245,21.25,525,22.91287847,0.49878,0.05239,0.00531,3861.111111,0.00012918,1.36E-05,1.38E-06,129.1804317,13.56863309,1.375251799,11.36575698,3.683562555,1.172711302,17.82598674,19.08362,4.222083223,4.368480285,0.93409881,0.9,3475
spin.us,Vicia_grandiflora,C3,allforb,3,6,12.48333327,1152,0.42105747,2.034315992,NP,0.946411158,0.665987245,21.25,525,22.91287847,0.48086,0.0478,0.00648,3861.111111,0.000124539,1.24E-05,1.68E-06,124.5392806,12.37985612,1.678273381,11.15971687,3.51850197,1.295481911,18.3012696,11.600859,4.277998317,3.406003376,1.577578833,0.9,3475
spin.us,Vicia_grandiflora,C3,allforb,1,5,12.48333327,1152,0.42105747,2.034315992,NP,0.946411158,0.665987245,21.25,525,22.91287847,0.48086,0.0478,0.00648,3861.111111,0.000124539,1.24E-05,1.68E-06,124.5392806,12.37985612,1.678273381,11.15971687,3.51850197,1.295481911,28.07379776,7.101854,5.298471266,2.664930393,3.953023782,0.9,3475
spin.us,Vicia_grandiflora,C3,allforb,1,6,12.48333327,1152,0.42105747,2.034315992,C,0.946411158,0.665987245,21.25,525,22.91287847,0.46136,0.04743,,3861.111111,0.000119489,1.23E-05,,119.4889209,12.28402878,,10.93109879,3.504857883,,32.33232597,12.508573,5.686152123,3.536746103,2.584813309,0.9,3475
spin.us,Vicia_grandiflora,C3,allforb,2,2,12.48333327,1152,0.42105747,2.034315992,NP,0.946411158,0.665987245,21.25,525,22.91287847,0.48086,0.0478,0.00648,3861.111111,0.000124539,1.24E-05,1.68E-06,124.5392806,12.37985612,1.678273381,11.15971687,3.51850197,1.295481911,61.98538185,25.968531,7.873079566,5.09593279,2.386942174,0.9,3475
spin.us,Vicia_sativa,C3,allforb,3,9,12.48333327,1152,0.42105747,2.034315992,C,8.77922568,2.280260307,20.25,375,19.36491673,0.46446,0.03199,,4520.833333,0.000102738,7.08E-06,,102.7376959,7.076129032,,10.13596053,2.66009944,,2.90487887,5.402064,1.70437052,2.324234067,0.537734997,1.2,5425
spin.us,Vicia_sativa,C3,allforb,3,5,12.48333327,1152,0.42105747,2.034315992,P,8.77922568,2.280260307,20.25,375,19.36491673,0.48709,0.05983,,4520.833333,0.000107743,1.32E-05,,107.7434101,13.23428571,,10.37995232,3.637895781,,7.933493988,10.215395,2.816645876,3.196153157,0.776621363,1.2,5425
spin.us,Vicia_sativa,C3,allforb,2,1,12.48333327,1152,0.42105747,2.034315992,C,8.77922568,2.280260307,20.25,375,19.36491673,0.46446,0.03199,,4520.833333,0.000102738,7.08E-06,,102.7376959,7.076129032,,10.13596053,2.66009944,,24.51570023,24.642642,4.951333177,4.964135574,0.994848695,1.2,5425
spin.us,Vicia_sativa,C3,allforb,1,6,12.48333327,1152,0.42105747,2.034315992,C,8.77922568,2.280260307,20.25,375,19.36491673,0.46446,0.03199,,4520.833333,0.000102738,7.08E-06,,102.7376959,7.076129032,,10.13596053,2.66009944,,33.3596061,13.184122,5.775777532,3.63099463,2.530286514,1.2,5425
spin.us,Vicia_sativa,C3,allforb,1,5,12.48333327,1152,0.42105747,2.034315992,NP,8.77922568,2.280260307,20.25,375,19.36491673,0.44975,0.04508,,4520.833333,9.95E-05,9.97E-06,,99.48387097,9.971612903,,9.974160164,3.157786076,,43.18754532,11.646649,6.571723162,3.412718711,3.708152046,1.2,5425
spin.us,Viola_sp.,C3,allforb,2,3,12.48333327,1152,0.42105747,2.034315992,N,3.921496618,1.593612675,38.875,350,18.70828693,0.41992,0.03441,0.00561,,,,,,,,,,,7.531765919,21.487877,2.744406296,4.635501807,0.350512334,,
spin.us,Viola_sp.,C3,allforb,2,2,12.48333327,1152,0.42105747,2.034315992,NP,3.921496618,1.593612675,38.875,350,18.70828693,0.41634,0.03352,0.0067,,,,,,,,,,,7.694710831,19.257736,2.773934179,4.388363704,0.399564665,,
spin.us,Viola_sp.,C3,allforb,3,6,12.48333327,1152,0.42105747,2.034315992,NP,3.921496618,1.593612675,38.875,350,18.70828693,0.41634,0.03352,0.0067,,,,,,,,,,,10.83210753,11.337597,3.291216725,3.367134835,0.955414761,,
spin.us,Viola_sp.,C3,allforb,3,9,12.48333327,1152,0.42105747,2.034315992,C,3.921496618,1.593612675,38.875,350,18.70828693,0.43721,0.02123,0.00521,,,,,,,,,,,11.47699212,9.508211,3.387770966,3.083538714,1.207061152,,
spin.us,Viola_sp.,C3,allforb,3,8,12.48333327,1152,0.42105747,2.034315992,N,3.921496618,1.593612675,38.875,350,18.70828693,0.41992,0.03441,0.00561,,,,,,,,,,,11.85317636,18.873259,3.442844225,4.344336428,0.628040783,,
spin.us,Viola_sp.,C3,allforb,2,9,12.48333327,1152,0.42105747,2.034315992,P,3.921496618,1.593612675,38.875,350,18.70828693,0.42106,0.04672,,,,,,,,,,,,14.94084795,15.736005,3.865339306,3.96686337,0.949468938,,
spin.us,Viola_sp.,C3,allforb,2,1,12.48333327,1152,0.42105747,2.034315992,C,3.921496618,1.593612675,38.875,350,18.70828693,0.43721,0.02123,0.00521,,,,,,,,,,,15.49392255,15.57415,3.936232024,3.946409761,0.994848679,,
spin.us,Viola_sp.,C3,allforb,1,6,12.48333327,1152,0.42105747,2.034315992,C,3.921496618,1.593612675,38.875,350,18.70828693,0.43721,0.02123,0.00521,,,,,,,,,,,18.07207288,7.911712,4.251126072,2.812776564,2.284217737,,
cbgb.us,Coreopsis_tripteris,C4,allforb,1,9,9.258333459,871,-0.247746222,-0.161896717,P,7.13,2.095560924,19.0625,1100,33.1662479,0.43626,0.00996,0.00173,943.75,0.000462262,1.06E-05,1.83E-06,462.2622517,10.55364238,1.833112583,21.50028492,3.248637004,1.353924881,1.664417887,1.116742,1.290123206,1.056760143,1.490422933,2,1887.5
cbgb.us,Coreopsis_tripteris,C4,allforb,1,3,9.258333459,871,-0.247746222,-0.161896717,NP,7.13,2.095560924,19.0625,1100,33.1662479,0.45313,0.01371,0.00149,943.75,0.000480138,1.45E-05,1.58E-06,480.1377483,14.52715232,1.578807947,21.91204574,3.811450159,1.256506246,2.165148384,0.749087,1.471444319,0.865498122,2.890383072,2,1887.5
cbgb.us,Coreopsis_tripteris,C4,allforb,1,1,9.258333459,871,-0.247746222,-0.161896717,C,7.13,2.095560924,19.0625,1100,33.1662479,0.46024,0.01193,0.00122,943.75,0.000487672,1.26E-05,1.29E-06,487.6715232,12.6410596,1.292715232,22.08328606,3.555426782,1.136976355,6.355584849,2.261927,2.52102853,1.503970412,2.809809887,2,1887.5
cbgb.us,Coreopsis_tripteris,C4,allforb,1,11,9.258333459,871,-0.247746222,-0.161896717,N,7.13,2.095560924,19.0625,1100,33.1662479,0.45671,0.01482,0.0011,943.75,0.000483931,1.57E-05,1.17E-06,483.9311258,15.70331126,1.165562914,21.99843462,3.962740372,1.079612391,37.58747568,13.270512,6.130862556,3.642871395,2.832405839,2,1887.5
cbgb.us,Bromus_inermis,C3,grass,1,3,9.258333459,871,-0.247746222,-0.161896717,NP,22.431,3.154059932,32.8125,425,20.61552813,0.45905,0.02434,,1386.904762,0.000330989,1.75E-05,,330.9888412,17.54987124,,18.19309872,4.189256646,,5.360187505,1.297184,2.315207875,1.138939858,4.132172078,2.1,2912.5
cbgb.us,Bromus_inermis,C3,grass,1,11,9.258333459,871,-0.247746222,-0.161896717,N,22.431,3.154059932,32.8125,425,20.61552813,0.44898,0.01752,,1386.904762,0.000323728,1.26E-05,,323.7280687,12.63244635,,17.99244477,3.554215293,,7.358903353,3.43415,2.712729871,1.853145974,2.142860199,2.1,2912.5
cbgb.us,Bromus_inermis,C3,grass,2,16,9.258333459,871,-0.247746222,-0.161896717,N,22.431,3.154059932,32.8125,425,20.61552813,0.44898,0.01752,,1386.904762,0.000323728,1.26E-05,,323.7280687,12.63244635,,17.99244477,3.554215293,,13.20700631,3.523851,3.634144509,1.877192318,3.747890109,2.1,2912.5
kbs.us,Bromus_inermis,C3,grass,1,3,8.795833436,903,-0.34365994,0.088205798,C,22.95693962,3.176258036,29.125,375,19.36491673,0.46365,0.01946,0.00126,3317.307692,0.000139767,5.87E-06,3.80E-07,139.7669565,5.866202899,0.379826087,11.82230758,2.422024545,0.616300322,3.12120564,9.086216,1.76669342,3.014335084,0.343509954,1.3,4312.5
