source,citation,response,site,exp,latitude,longitude,elevation,mat,map,ecosystem_type,experiment_type,species,growth_form,treatment,npk,n_c,n_t,n_units,p_c,p_t,p_units,duration,aggregation,x_c,x_t,x_units,sd_c,sd_t,se_c,se_t,rep_c,rep_t,doi
mesi,fisher_et_al_2013,leaf_p_mass,wayqecha,wayqecha_fnp,-13.1903,-71.587,3000,12.5,1706,forest,field,NA,tree,fnp,_110,0,2.5,g_m2,0,0.5,g_m2,1,community,0.16,0.16,percent,0.07,0.03,0.03,0.01,5,4,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher_et_al_2013,leaf_np,wayqecha,wayqecha_fnp,-13.1903,-71.587,3000,12.5,1706,forest,field,NA,tree,fnp,_100,0,2.5,g_m2,0,0,g_m2,1,community,12.31,12.95,unitless,2.14,2.25,0.96,1.00,5,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher_et_al_2013,leaf_np,wayqecha,wayqecha_fnp,-13.1903,-71.587,3000,12.5,1706,forest,field,NA,tree,fnp,_010,0,0,g_m2,0,0.5,g_m2,1,community,12.31,8.92,unitless,2.14,4.19,0.96,1.87,5,5,https://doi.org/10.1007/s00442-012-2522-6
mesi,fisher_et_al_2013,leaf_np,wayqecha,wayqecha_fnp,-13.1903,-71.587,3000,12.5,1706,forest,field,NA,tree,fnp,_110,0,2.5,g_m2,0,0.5,g_m2,1,community,12.31,10.08,unitless,2.14,0.98,0.96,0.49,5,4,https://doi.org/10.1007/s00442-012-2522-6
mesi,fornara_et_al_2013,agb,nash,nash_fnp,51.41,-0.64,NA,NA,NA,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,19,community,3.28,4.52,t_ha,0.46,0.44,0.23,0.22,4,4,https://doi.org/10.1111/gcb.12323
mesi,fornara_et_al_2013,agb,nash,nash_fnp,51.41,-0.64,NA,NA,NA,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,3.5,g_m2,19,community,3.28,3.20,t_ha,0.46,0.38,0.23,0.19,4,4,https://doi.org/10.1111/gcb.12323
mesi,fornara_et_al_2013,agb,nash,nash_fnp,51.41,-0.64,NA,NA,NA,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,3.5,g_m2,19,community,3.28,5.95,t_ha,0.46,0.56,0.23,0.28,4,4,https://doi.org/10.1111/gcb.12323
mesi,fornara_et_al_2013,bgb,nash,nash_fnp,51.41,-0.64,NA,NA,NA,grassland,field,NA,NA,fnp,_100,0,10,g_m2,0,0,g_m2,19,community,3.08,3.97,t_ha,0.80,1.36,0.40,0.68,4,4,https://doi.org/10.1111/gcb.12323
mesi,fornara_et_al_2013,bgb,nash,nash_fnp,51.41,-0.64,NA,NA,NA,grassland,field,NA,NA,fnp,_010,0,0,g_m2,0,3.5,g_m2,19,community,3.08,2.98,t_ha,0.80,0.64,0.40,0.32,4,4,https://doi.org/10.1111/gcb.12323
mesi,fornara_et_al_2013,bgb,nash,nash_fnp,51.41,-0.64,NA,NA,NA,grassland,field,NA,NA,fnp,_110,0,10,g_m2,0,3.5,g_m2,19,community,3.08,3.11,t_ha,0.80,0.98,0.40,0.49,4,4,https://doi.org/10.1111/gcb.12323
mesi,friedrich_et_al_2012,agb,luneberggh2,luneberggh2_fnp,53.25,9.97,105,NA,NA,NA,pot,molina_caerulea,graminoid,fnp,_100,0,,g_m2,,,g_m2,,species,25.5,123.2,mg,2.5,14.2,0.8,4.5,10,10,https://doi.org/10.1007/s11104-011-1008-3
mesi,friedrich_et_al_2012,agb,luneberggh2,luneberggh2_fnp,53.25,9.97,105,NA,NA,NA,pot,molina_caerulea,graminoid,fnp,_010,0,,g_m2,,,g_m2,,species,25.5,27.7,mg,2.5,4.4,0.8,1.4,10,10,https://doi.org/10.1007/s11104-011-1008-3
mesi,friedrich_et_al_2012,agb,luneberggh2,luneberggh2_fnp,53.25,9.97,105,NA,NA,NA,pot,molina_caerulea,graminoid,fnp,_110,0,,g_m2,,,g_m2,,species,25.5,147.5,mg,2.5,13.6,0.8,4.3,10,10,https://doi.org/10.1007/s11104-011-1008-3
mesi,friedrich_et_al_2012,bgb,luneberggh2,luneberggh2_fnp,53.25,9.97,105,NA,NA,NA,pot,molina_caerulea,graminoid,fnp,_100,0,,g_m2,,,g_m2,,species,107.2,596.5,mg,28.1,118.6,8.9,37.5,10,10,https://doi.org/10.1007/s11104-011-1008-3
mesi,friedrich_et_al_2012,bgb,luneberggh2,luneberggh2_fnp,53.25,9.97,105,NA,NA,NA,pot,molina_caerulea,graminoid,fnp,_010,0,,g_m2,,,g_m2,,species,107.2,100.8,mg,28.1,24.0,8.9,7.6,10,10,https://doi.org/10.1007/s11104-011-1008-3
mesi,friedrich_et_al_2012,bgb,luneberggh2,luneberggh2_fnp,53.25,9.97,105,NA,NA,NA,pot,molina_caerulea,graminoid,fnp,_110,0,,g_m2,,,g_m2,,species,107.2,693.8,mg,28.1,176.5,8.9,55.8,10,10,https://doi.org/10.1007/s11104-011-1008-3
mesi,friedrich_et_al_2012,root_shoot,luneberggh2,luneberggh2_fnp,53.25,9.97,105,NA,NA,NA,pot,molina_caerulea,graminoid,fnp,_100,0,,g_m2,,,g_m2,,species,0.4,0.4,unitless,0.3,0.3,0.1,0.1,10,10,https://doi.org/10.1007/s11104-011-1008-3
mesi,friedrich_et_al_2012,root_shoot,luneberggh2,luneberggh2_fnp,53.25,9.97,105,NA,NA,NA,pot,molina_caerulea,graminoid,fnp,_010,0,,g_m2,,,g_m2,,species,0.4,0.4,unitless,0.3,0.3,0.1,0.1,10,10,https://doi.org/10.1007/s11104-011-1008-3
mesi,friedrich_et_al_2012,root_shoot,luneberggh2,luneberggh2_fnp,53.25,9.97,105,NA,NA,NA,pot,molina_caerulea,graminoid,fnp,_110,0,,g_m2,,,g_m2,,species,0.4,0.3,unitless,0.3,0.3,0.1,0.1,10,10,https://doi.org/10.1007/s11104-011-1008-3
mesi,friedrich_et_al_2012,agb_n_mass,luneberggh2,luneberggh2_fnp,53.25,9.97,105,NA,NA,NA,pot,molina_caerulea,graminoid,fnp,_100,0,,g_m2,,,g_m2,,species,10.9,12.7,mg_g,0.6,1.6,0.2,0.5,10,10,https://doi.org/10.1007/s11104-011-1008-3
mesi,friedrich_et_al_2012,agb_n_mass,luneberggh2,luneberggh2_fnp,53.25,9.97,105,NA,NA,NA,pot,molina_caerulea,graminoid,fnp,_010,0,,g_m2,,,g_m2,,species,10.9,11.8,mg_g,0.6,0.9,0.2,0.3,10,10,https://doi.org/10.1007/s11104-011-1008-3
mesi,friedrich_et_al_2012,agb_n_mass,luneberggh2,luneberggh2_fnp,53.25,9.97,105,NA,NA,NA,pot,molina_caerulea,graminoid,fnp,_110,0,,g_m2,,,g_m2,,species,10.9,10.9,mg_g,0.6,0.9,0.2,0.3,10,10,https://doi.org/10.1007/s11104-011-1008-3
mesi,friedrich_et_al_2012,agb_p_mass,luneberggh2,luneberggh2_fnp,53.25,9.97,105,NA,NA,NA,pot,molina_caerulea,graminoid,fnp,_100,0,,g_m2,,,g_m2,,species,1.2,0.5,mg_g,0.3,0.3,0.1,0.1,10,10,https://doi.org/10.1007/s11104-011-1008-3
mesi,friedrich_et_al_2012,agb_p_mass,luneberggh2,luneberggh2_fnp,53.25,9.97,105,NA,NA,NA,pot,molina_caerulea,graminoid,fnp,_010,0,,g_m2,,,g_m2,,species,1.2,1.6,mg_g,0.3,0.3,0.1,0.1,10,10,https://doi.org/10.1007/s11104-011-1008-3
mesi,friedrich_et_al_2012,agb_p_mass,luneberggh2,luneberggh2_fnp,53.25,9.97,105,NA,NA,NA,pot,molina_caerulea,graminoid,fnp,_110,0,,g_m2,,,g_m2,,species,1.2,0.7,mg_g,0.3,0.3,0.1,0.1,10,10,https://doi.org/10.1007/s11104-011-1008-3
